,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.47625309228897095,0.18626168370246887,-0.3090895712375641,0.9999761581420898,0.4827583432197571,0.17137712240219116,-0.28892409801483154,0.9999557733535767,0.48645085096359253,0.171360045671463,-0.2889477610588074,0.9999505281448364,0.48916155099868774,0.17158828675746918,-0.28899404406547546,0.999940037727356,0.4701477587223053,0.17166778445243835,-0.28888601064682007,0.9999551773071289,0.4660166800022125,0.17198535799980164,-0.28891074657440186,0.9999549388885498,0.4619876444339752,0.172596275806427,-0.2888893783092499,0.9999570846557617,0.4946976602077484,0.17703518271446228,-0.1492636650800705,0.9999438524246216,0.45608195662498474,0.17830577492713928,-0.14825202524662018,0.999956488609314,0.48362964391708374,0.1999608427286148,-0.2546146512031555,0.9999828338623047,0.46874409914016724,0.2001410871744156,-0.2547372877597809,0.9999849796295166,0.529815137386322,0.26540765166282654,-0.06516275554895401,0.9999194145202637,0.4217272698879242,0.261232852935791,-0.05902528762817383,0.9998892545700073,0.5561801791191101,0.36494141817092896,-0.18188399076461792,0.9894405007362366,0.3941926956176758,0.364704430103302,-0.17622750997543335,0.9885653853416443,0.4933144450187683,0.33860287070274353,-0.41412144899368286,0.9749181270599365,0.4563221335411072,0.34466949105262756,-0.4141235947608948,0.9738742709159851,0.4842258095741272,0.3250257670879364,-0.4677177369594574,0.9305315613746643,0.4714699387550354,0.3334047198295593,-0.4676433205604553,0.9320859909057617,0.48217520117759705,0.3171476721763611,-0.4584633708000183,0.9251432418823242,0.4711022973060608,0.32618463039398193,-0.45875510573387146,0.9232491850852966,0.483330637216568,0.3202919661998749,-0.4144093990325928,0.887691080570221,0.46777504682540894,0.3290156126022339,-0.4144100248813629,0.8847144842147827,0.5001715421676636,0.4767935574054718,-0.0054235742427408695,0.99956876039505,0.4425123333930969,0.4757518768310547,0.0053801946341991425,0.9994788765907288,0.49489521980285645,0.6379073262214661,-0.012962940149009228,0.9956402778625488,0.44565922021865845,0.637172520160675,0.025446629151701927,0.9945422410964966,0.4896010756492615,0.7726795077323914,0.2503269612789154,0.9924077987670898,0.45677122473716736,0.7722674012184143,0.2606925666332245,0.9915834069252014,0.48624587059020996,0.7883730530738831,0.2683010995388031,0.9055274724960327,0.46164244413375854,0.7876325249671936,0.2764829397201538,0.8767361640930176,0.49438047409057617,0.8231348395347595,0.11227886378765106,0.9874595403671265,0.44587650895118713,0.8213999271392822,0.12335284054279327,0.9862973690032959
1,0.4762461185455322,0.18628372251987457,-0.37725937366485596,0.9999745488166809,0.48272275924682617,0.17137646675109863,-0.3568495810031891,0.9999518990516663,0.4864485263824463,0.1713542640209198,-0.3568684160709381,0.9999462962150574,0.4891495108604431,0.17158056795597076,-0.35691899061203003,0.9999351501464844,0.47006335854530334,0.17167097330093384,-0.356717050075531,0.999951958656311,0.46593865752220154,0.17199033498764038,-0.3567573130130768,0.9999520182609558,0.46187347173690796,0.17260493338108063,-0.35675281286239624,0.999954342842102,0.4946518838405609,0.17702297866344452,-0.21227045357227325,0.9999359250068665,0.45598554611206055,0.17832635343074799,-0.2107657641172409,0.9999516010284424,0.4836370050907135,0.1999734491109848,-0.3208885192871094,0.9999809861183167,0.46874433755874634,0.20013754069805145,-0.32099252939224243,0.999983549118042,0.529746949672699,0.2654555141925812,-0.11867041885852814,0.9999067783355713,0.4214690327644348,0.26131290197372437,-0.11186971515417099,0.999877393245697,0.5561801195144653,0.3655129671096802,-0.24041469395160675,0.9892757534980774,0.39289894700050354,0.3646628260612488,-0.23889870941638947,0.9886561036109924,0.49380922317504883,0.3389361500740051,-0.48362746834754944,0.9741132855415344,0.45354706048965454,0.34530705213546753,-0.49078840017318726,0.9734838008880615,0.48458442091941833,0.32514190673828125,-0.538012683391571,0.928488552570343,0.4688323140144348,0.33399730920791626,-0.54607754945755,0.9311115741729736,0.48293977975845337,0.3171377182006836,-0.5292350649833679,0.9229390025138855,0.4692647457122803,0.3263980746269226,-0.534614086151123,0.922092080116272,0.48415642976760864,0.3202874958515167,-0.4841361939907074,0.8844958543777466,0.4662292003631592,0.329133003950119,-0.49020737409591675,0.8829357624053955,0.5001722574234009,0.4777144491672516,-0.005756361875683069,0.9995367527008057,0.44235578179359436,0.4776912331581116,0.005690406542271376,0.9994519352912903,0.49500951170921326,0.6384268999099731,-0.005829421803355217,0.9957408308982849,0.44557079672813416,0.6392815709114075,0.037079278379678726,0.9947039484977722,0.48952651023864746,0.7730885148048401,0.27941855788230896,0.9925592541694641,0.45643433928489685,0.7723760604858398,0.28722861409187317,0.9918438792228699,0.48579421639442444,0.788550078868866,0.29954954981803894,0.9068760871887207,0.46119219064712524,0.7879266738891602,0.30458033084869385,0.8791363835334778,0.4947672486305237,0.8230792284011841,0.1435345709323883,0.9877448678016663,0.44578033685684204,0.821621835231781,0.14979471266269684,0.9866766333580017
2,0.47624391317367554,0.18659016489982605,-0.3752460777759552,0.9999733567237854,0.4827083945274353,0.17150548100471497,-0.3544520437717438,0.9999490976333618,0.48644524812698364,0.17145290970802307,-0.35447102785110474,0.999943196773529,0.48913589119911194,0.17167316377162933,-0.354522168636322,0.9999316930770874,0.4700468182563782,0.1718100756406784,-0.3546498715877533,0.9999496340751648,0.4659141004085541,0.17211152613162994,-0.35468924045562744,0.9999499917030334,0.4618369936943054,0.17271336913108826,-0.3546786606311798,0.999952495098114,0.4945337176322937,0.17707467079162598,-0.20972776412963867,0.9999297857284546,0.4558635652065277,0.1784013956785202,-0.20995835959911346,0.9999478459358215,0.48363417387008667,0.2002216875553131,-0.3189876079559326,0.9999794960021973,0.46874117851257324,0.20025423169136047,-0.3195624053478241,0.9999824166297913,0.5295256972312927,0.26566314697265625,-0.11747939884662628,0.9998978972434998,0.42114654183387756,0.2616012990474701,-0.11226699501276016,0.99986732006073,0.5561805963516235,0.3659074008464813,-0.23801176249980927,0.9892224669456482,0.3922446370124817,0.3648519217967987,-0.23699679970741272,0.9886583089828491,0.4938224256038666,0.33976760506629944,-0.4765121340751648,0.9733925461769104,0.45181506872177124,0.34679853916168213,-0.4850914478302002,0.9730708599090576,0.4844050407409668,0.32532399892807007,-0.5304880142211914,0.9264328479766846,0.4665413796901703,0.33500754833221436,-0.5401830673217773,0.9302353858947754,0.48295360803604126,0.3171401917934418,-0.5206969976425171,0.9207059144973755,0.4670802652835846,0.32703444361686707,-0.5291089415550232,0.9210960268974304,0.48423534631729126,0.320304811000824,-0.4765704572200775,0.8813720345497131,0.4643700122833252,0.3296929895877838,-0.48458799719810486,0.881323516368866,0.5000892877578735,0.4782676100730896,-0.00583307258784771,0.9995095133781433,0.44210776686668396,0.47831636667251587,0.005760493688285351,0.9994203448295593,0.495011568069458,0.638676643371582,-0.007331380154937506,0.9958027601242065,0.4453350603580475,0.6400319933891296,0.03520611301064491,0.9948040843009949,0.48946037888526917,0.7740122675895691,0.2711310386657715,0.9926801323890686,0.45621681213378906,0.7730944156646729,0.27993661165237427,0.9920271635055542,0.4855899214744568,0.7891530394554138,0.29025256633758545,0.9080414772033691,0.460747092962265,0.788658082485199,0.2966213822364807,0.880650520324707,0.4949776530265808,0.8231446743011475,0.13422293961048126,0.9879725575447083,0.4457692503929138,0.8220816254615784,0.1425514817237854,0.9869285225868225
3,0.4761083722114563,0.18819011747837067,-0.37850743532180786,0.9999716877937317,0.48255985975265503,0.17259831726551056,-0.35915377736091614,0.9999449253082275,0.48633870482444763,0.17247949540615082,-0.35917341709136963,0.9999385476112366,0.48903408646583557,0.17259083688259125,-0.3592243790626526,0.9999261498451233,0.46994343400001526,0.172584667801857,-0.3589058518409729,0.9999460577964783,0.4657951295375824,0.17268604040145874,-0.3589462339878082,0.9999464750289917,0.46167945861816406,0.1731058806180954,-0.3589467406272888,0.9999492168426514,0.4942299425601959,0.17739838361740112,-0.21607263386249542,0.9999212622642517,0.4556564688682556,0.1784316450357437,-0.21424484252929688,0.9999425411224365,0.4833884835243225,0.2014382779598236,-0.32211971282958984,0.9999773502349854,0.4685651659965515,0.20111745595932007,-0.3221350312232971,0.9999808073043823,0.5289891958236694,0.26540106534957886,-0.12121152877807617,0.9998874068260193,0.42053312063217163,0.2616073787212372,-0.11327071487903595,0.9998598098754883,0.5556983947753906,0.3659057915210724,-0.24142129719257355,0.9891034960746765,0.39202821254730225,0.3649978041648865,-0.23553259670734406,0.9887830018997192,0.49353712797164917,0.3395848870277405,-0.4831622540950775,0.9730727672576904,0.45193567872047424,0.3467820882797241,-0.4824105203151703,0.9732304811477661,0.48386988043785095,0.3249136507511139,-0.5367473363876343,0.9257565140724182,0.4667178988456726,0.33484992384910583,-0.5364075899124146,0.9305936694145203,0.4827370047569275,0.31642094254493713,-0.5273538827896118,0.9199199676513672,0.4672594964504242,0.3265945315361023,-0.5247991681098938,0.9214523434638977,0.48404937982559204,0.31963732838630676,-0.48332691192626953,0.8801577687263489,0.46447691321372986,0.32935240864753723,-0.4814980924129486,0.881589412689209,0.50005704164505,0.4782803952693939,-0.006356727331876755,0.9994717240333557,0.44202762842178345,0.4786214828491211,0.006275315769016743,0.9993844628334045,0.49500370025634766,0.6386298537254333,-0.0146100465208292,0.9958744645118713,0.4451717734336853,0.6402475833892822,0.034133777022361755,0.9949063658714294,0.489213228225708,0.7738780975341797,0.2685568928718567,0.9927718639373779,0.4560360312461853,0.7731210589408875,0.27663376927375793,0.9922170639038086,0.48521941900253296,0.7887718677520752,0.2866581380367279,0.9095653891563416,0.46047502756118774,0.7888143658638,0.29307758808135986,0.8831261396408081,0.49507397413253784,0.8229653835296631,0.13013139367103577,0.9881795048713684,0.44565778970718384,0.8222445845603943,0.13922610878944397,0.9871750473976135
4,0.4758545756340027,0.18880042433738708,-0.36205971240997314,0.9999712109565735,0.48226088285446167,0.17314623296260834,-0.34256190061569214,0.9999434947967529,0.48613548278808594,0.1730174720287323,-0.3425833582878113,0.9999369978904724,0.4888682961463928,0.1730680763721466,-0.34263184666633606,0.9999244213104248,0.4696477949619293,0.1730150580406189,-0.34217509627342224,0.999944806098938,0.4655187726020813,0.17305563390254974,-0.3422086834907532,0.9999451637268066,0.4613514840602875,0.17338474094867706,-0.34220150113105774,0.9999481439590454,0.49399346113204956,0.17759455740451813,-0.20070162415504456,0.9999181032180786,0.4554750919342041,0.17848579585552216,-0.1982944905757904,0.9999402761459351,0.483173131942749,0.2020546793937683,-0.30631107091903687,0.9999765157699585,0.4683434069156647,0.20152901113033295,-0.30613651871681213,0.9999801516532898,0.5287697315216064,0.26530182361602783,-0.10879532247781754,0.9998841881752014,0.4203394055366516,0.26133808493614197,-0.10094263404607773,0.9998560547828674,0.5554472804069519,0.36598578095436096,-0.22793376445770264,0.9890654683113098,0.39191511273384094,0.36491888761520386,-0.22222621738910675,0.9888453483581543,0.49355825781822205,0.33952587842941284,-0.46803489327430725,0.9730038046836853,0.4521196484565735,0.3468204438686371,-0.46631377935409546,0.9733896255493164,0.48389482498168945,0.3244023025035858,-0.5215985774993896,0.9255967140197754,0.4668666422367096,0.3347405791282654,-0.5203233361244202,0.9309223294258118,0.4829159379005432,0.31590792536735535,-0.5122867226600647,0.9196798205375671,0.4673890471458435,0.3264240622520447,-0.5095605254173279,0.9217901825904846,0.484203577041626,0.31923574209213257,-0.4682394862174988,0.8797373175621033,0.4645615518093109,0.3292163014411926,-0.4657967686653137,0.8819266557693481,0.5000295639038086,0.4782048761844635,-0.007214825600385666,0.9994477033615112,0.44202375411987305,0.4786028563976288,0.00713643804192543,0.9993581771850586,0.49498802423477173,0.6387199759483337,-0.014892665669322014,0.9959179162979126,0.44498735666275024,0.6402131915092468,0.03346957638859749,0.9949946403503418,0.4889333248138428,0.7740253210067749,0.26494184136390686,0.9928512573242188,0.4558143615722656,0.7733882665634155,0.2736636996269226,0.9923663139343262,0.4848601222038269,0.7888033390045166,0.2833288311958313,0.9106450080871582,0.4600180983543396,0.7891911864280701,0.28967374563217163,0.8850814700126648,0.495073139667511,0.8229773044586182,0.12774519622325897,0.9883504509925842,0.4456568658351898,0.8227464556694031,0.13640859723091125,0.987377941608429
5,0.4758465886116028,0.1890484243631363,-0.3744894564151764,0.9999704957008362,0.48224663734436035,0.17338506877422333,-0.3550758957862854,0.9999416470527649,0.48611849546432495,0.17320480942726135,-0.3550967574119568,0.9999348521232605,0.48883453011512756,0.17323777079582214,-0.3551509380340576,0.9999220967292786,0.46963387727737427,0.1732483059167862,-0.35486263036727905,0.9999431371688843,0.4654751718044281,0.1732490509748459,-0.3548972010612488,0.9999434947967529,0.461292028427124,0.17355990409851074,-0.3548876643180847,0.999946653842926,0.493824303150177,0.1776602864265442,-0.21199651062488556,0.9999133348464966,0.4552347660064697,0.17855820059776306,-0.21052725613117218,0.999937117099762,0.48313483595848083,0.20226630568504333,-0.3182043135166168,0.9999753832817078,0.4683164656162262,0.20167061686515808,-0.3182937800884247,0.9999791979789734,0.5283790826797485,0.265307754278183,-0.1165458932518959,0.9998784065246582,0.4202113747596741,0.26135870814323425,-0.10968057811260223,0.9998496174812317,0.5551854372024536,0.36619582772254944,-0.23420660197734833,0.9889801740646362,0.39185988903045654,0.3649991452693939,-0.23108117282390594,0.9889155626296997,0.4935165345668793,0.3395936191082001,-0.47411614656448364,0.9727770686149597,0.45217448472976685,0.34696659445762634,-0.4774983525276184,0.9733783006668091,0.4836667478084564,0.32439741492271423,-0.5273869037628174,0.9248615503311157,0.4670356214046478,0.33473315834999084,-0.5314596891403198,0.9308691024780273,0.4828796982765198,0.315886527299881,-0.5178340673446655,0.9188508987426758,0.46746987104415894,0.32636961340904236,-0.5196481347084045,0.9216859936714172,0.48419028520584106,0.31921854615211487,-0.4742070734500885,0.8784958720207214,0.46459636092185974,0.32916781306266785,-0.4765658974647522,0.8815749287605286,0.4999407231807709,0.47836846113204956,-0.00716985110193491,0.9994340538978577,0.4419148564338684,0.4789220988750458,0.007086336612701416,0.999341607093811,0.49486732482910156,0.6388740539550781,-0.014367739669978619,0.995947539806366,0.44493675231933594,0.6408857703208923,0.033917136490345,0.995078980922699,0.4886029362678528,0.7740726470947266,0.2669416069984436,0.9929186701774597,0.4555791914463043,0.773406445980072,0.27716511487960815,0.9925152659416199,0.4843839704990387,0.7888143062591553,0.2863752245903015,0.912023663520813,0.4594854712486267,0.7891894578933716,0.29393619298934937,0.8866162896156311,0.4952349066734314,0.8230092525482178,0.13277696073055267,0.9885293841362,0.44564566016197205,0.822944700717926,0.1416037529706955,0.9876020550727844
6,0.4756968021392822,0.1893005073070526,-0.3708820343017578,0.9999700784683228,0.4820937514305115,0.17362786829471588,-0.3516293168067932,0.9999403357505798,0.48599305748939514,0.17340146005153656,-0.3516499698162079,0.9999333024024963,0.4887116849422455,0.17339517176151276,-0.3517027497291565,0.9999204874038696,0.4695046544075012,0.17358702421188354,-0.35098230838775635,0.9999419450759888,0.46532130241394043,0.1735798418521881,-0.35101521015167236,0.9999422430992126,0.4611262381076813,0.17385761439800262,-0.3510056436061859,0.9999455213546753,0.49361276626586914,0.17772983014583588,-0.20948538184165955,0.9999097585678101,0.455068975687027,0.17872615158557892,-0.2061779797077179,0.9999344944953918,0.48299914598464966,0.2024277299642563,-0.31497496366500854,0.9999746084213257,0.4682095944881439,0.20178714394569397,-0.31453076004981995,0.9999785423278809,0.5282599329948425,0.2653684914112091,-0.11535893380641937,0.9998745918273926,0.4201841354370117,0.2613592743873596,-0.10534889996051788,0.9998447895050049,0.554861307144165,0.3662809133529663,-0.2332303822040558,0.9890192151069641,0.39178720116615295,0.36506399512290955,-0.22619974613189697,0.9889138340950012,0.4933764338493347,0.33968672156333923,-0.47203293442726135,0.972894012928009,0.4521420896053314,0.3471454083919525,-0.4737534523010254,0.9732866287231445,0.48339781165122986,0.3243778944015503,-0.5253992080688477,0.9249351620674133,0.46703997254371643,0.33472269773483276,-0.5278981924057007,0.9306483864784241,0.4827699065208435,0.3158619999885559,-0.5157622694969177,0.9188898801803589,0.4672776162624359,0.3263489007949829,-0.5163315534591675,0.9214033484458923,0.4841020107269287,0.3191950023174286,-0.4720137119293213,0.8783886432647705,0.46437007188796997,0.32914701104164124,-0.473011314868927,0.881069004535675,0.4998435378074646,0.4785204827785492,-0.007180483546108007,0.9994226098060608,0.4418722987174988,0.47906047105789185,0.007095444947481155,0.9993289709091187,0.49478811025619507,0.6391683220863342,-0.013331745751202106,0.9959762692451477,0.44493618607521057,0.640880286693573,0.03448283299803734,0.995160698890686,0.48832130432128906,0.7741225957870483,0.26749247312545776,0.9929800033569336,0.45535793900489807,0.7734397053718567,0.2780933976173401,0.9926550984382629,0.48399895429611206,0.7888203263282776,0.28712111711502075,0.9133296608924866,0.4590112566947937,0.7891990542411804,0.294958233833313,0.8881304264068604,0.49529528617858887,0.8230373859405518,0.13363054394721985,0.9886932969093323,0.44561681151390076,0.8230346441268921,0.14262549579143524,0.987809419631958
7,0.47574782371520996,0.189335435628891,-0.3768961429595947,0.9999699592590332,0.4821089208126068,0.17365138232707977,-0.35730651021003723,0.9999397397041321,0.485992968082428,0.1734078824520111,-0.3573254942893982,0.9999326467514038,0.48870325088500977,0.17339949309825897,-0.3573763072490692,0.9999198317527771,0.4695306718349457,0.17362424731254578,-0.3571343421936035,0.9999415278434753,0.46532565355300903,0.17360350489616394,-0.3571696877479553,0.9999418258666992,0.46113166213035583,0.1738850623369217,-0.3571574091911316,0.9999452233314514,0.493549108505249,0.17771220207214355,-0.21289066970348358,0.9999074935913086,0.4549778997898102,0.1787293404340744,-0.21162863075733185,0.9999329447746277,0.48300275206565857,0.20245902240276337,-0.3201045095920563,0.9999740719795227,0.4682449698448181,0.20182056725025177,-0.32025426626205444,0.9999781847000122,0.5279613137245178,0.26530301570892334,-0.1172560453414917,0.9998722672462463,0.4201052784919739,0.2613840401172638,-0.10769182443618774,0.999840259552002,0.5548436045646667,0.3660117983818054,-0.23545777797698975,0.9890526533126831,0.39166879653930664,0.36508625745773315,-0.22838684916496277,0.9890682697296143,0.49343806505203247,0.33953288197517395,-0.4796218276023865,0.9731244444847107,0.4522422254085541,0.3472563922405243,-0.47947654128074646,0.9736323952674866,0.4834138751029968,0.32414576411247253,-0.5342318415641785,0.9254796504974365,0.46713995933532715,0.33471664786338806,-0.5342152118682861,0.931437611579895,0.48277679085731506,0.3153133988380432,-0.5253545641899109,0.9194594025611877,0.46732139587402344,0.32625553011894226,-0.5230293273925781,0.9222840666770935,0.4841042160987854,0.3187389075756073,-0.48007288575172424,0.8789886832237244,0.46437111496925354,0.3290540277957916,-0.47880905866622925,0.8821224570274353,0.4998261332511902,0.47852760553359985,-0.0074355388060212135,0.9994094967842102,0.44187259674072266,0.4790745973587036,0.007348685525357723,0.9993135333061218,0.49471959471702576,0.6391462087631226,-0.013564477674663067,0.9960197806358337,0.4449589252471924,0.6408548951148987,0.03475460410118103,0.9952101707458496,0.48805132508277893,0.774114191532135,0.26629194617271423,0.9930623173713684,0.4552920460700989,0.7734910845756531,0.27737829089164734,0.9927815794944763,0.48373788595199585,0.7887541651725769,0.2857205867767334,0.9145482182502747,0.4588971734046936,0.7892819046974182,0.2940819263458252,0.8899296522140503,0.4952954649925232,0.8230736255645752,0.13186386227607727,0.9888863563537598,0.4455074667930603,0.8231712579727173,0.14125186204910278,0.9880107641220093
8,0.4755733609199524,0.18921183049678802,-0.36991938948631287,0.999970018863678,0.4818722605705261,0.17359255254268646,-0.35029953718185425,0.9999397397041321,0.4858360290527344,0.17335332930088043,-0.35031962394714355,0.9999326467514038,0.4885639548301697,0.17334868013858795,-0.3503701388835907,0.9999200105667114,0.46931546926498413,0.17358683049678802,-0.3500427305698395,0.9999414086341858,0.4651504456996918,0.17358459532260895,-0.3500763177871704,0.9999416470527649,0.4609453082084656,0.17387761175632477,-0.3500639498233795,0.9999450445175171,0.49340057373046875,0.17768901586532593,-0.20716802775859833,0.9999070763587952,0.4548702836036682,0.17873236536979675,-0.20536918938159943,0.9999319911003113,0.482904851436615,0.2023693174123764,-0.31366902589797974,0.9999740719795227,0.46813100576400757,0.20175009965896606,-0.3136804699897766,0.9999780654907227,0.5279571413993835,0.26530760526657104,-0.11332462728023529,0.9998729825019836,0.42009979486465454,0.2613859474658966,-0.10424958169460297,0.9998382329940796,0.5548099875450134,0.3660565912723541,-0.2313111573457718,0.9892029166221619,0.3917376399040222,0.3651517629623413,-0.22544316947460175,0.989043653011322,0.4934375286102295,0.3395482897758484,-0.4731023907661438,0.9735476970672607,0.45231571793556213,0.3474259376525879,-0.47335997223854065,0.973698079586029,0.48341578245162964,0.32414859533309937,-0.527351975440979,0.9264499545097351,0.46723031997680664,0.33485278487205505,-0.5278372168540955,0.9316854476928711,0.4827825427055359,0.3153240978717804,-0.518272876739502,0.9204588532447815,0.4673600196838379,0.3264106214046478,-0.5168799161911011,0.922553539276123,0.4841049611568451,0.3187408149242401,-0.47348150610923767,0.8802982568740845,0.4643860459327698,0.3291594684123993,-0.47279882431030273,0.8824722766876221,0.49981561303138733,0.4785076975822449,-0.007566698826849461,0.9994043707847595,0.4418570399284363,0.4790641963481903,0.007479599677026272,0.999305009841919,0.49474209547042847,0.6391785144805908,-0.013577638193964958,0.9960594773292542,0.4449467658996582,0.6408564448356628,0.03452669084072113,0.9952738285064697,0.48803943395614624,0.7743126153945923,0.26563704013824463,0.9931156635284424,0.45526057481765747,0.7735196352005005,0.27661317586898804,0.9928793907165527,0.48373955488204956,0.7888273000717163,0.2849687933921814,0.9149456024169922,0.45886898040771484,0.7892893552780151,0.2932416796684265,0.8909842371940613,0.49531617760658264,0.823195219039917,0.13090726733207703,0.9889997839927673,0.4454844892024994,0.8232236504554749,0.14031562209129333,0.9881644248962402
9,0.47556963562965393,0.1891622543334961,-0.3688258230686188,0.9999698996543884,0.4818478226661682,0.1735595017671585,-0.3492063879966736,0.9999392032623291,0.48580989241600037,0.1733129918575287,-0.3492259085178375,0.9999319911003113,0.48852187395095825,0.17330995202064514,-0.34927481412887573,0.9999192357063293,0.46930092573165894,0.1735745072364807,-0.34883615374565125,0.9999409914016724,0.4651344418525696,0.17357924580574036,-0.3488694131374359,0.9999412298202515,0.46093377470970154,0.17387810349464417,-0.3488563001155853,0.9999447464942932,0.4933328628540039,0.17767290771007538,-0.20595988631248474,0.999905526638031,0.4548238217830658,0.17873626947402954,-0.20365747809410095,0.9999312162399292,0.4829004406929016,0.2023255079984665,-0.3125765919685364,0.9999737739562988,0.4681284427642822,0.20172932744026184,-0.3124084174633026,0.9999778866767883,0.5279375910758972,0.26536834239959717,-0.11192642152309418,0.9998714923858643,0.41996103525161743,0.2614091634750366,-0.10295061767101288,0.9998377561569214,0.5547584295272827,0.36614617705345154,-0.2306087762117386,0.9891884922981262,0.39174383878707886,0.3651539385318756,-0.22444026172161102,0.9891511797904968,0.49349790811538696,0.3395746648311615,-0.4731990396976471,0.973405122756958,0.4523394703865051,0.3475075960159302,-0.47417908906936646,0.9739941954612732,0.48347634077072144,0.32416263222694397,-0.5276496410369873,0.9260385036468506,0.46734267473220825,0.33486565947532654,-0.529110312461853,0.9324114918708801,0.48286280035972595,0.3153786063194275,-0.5184162855148315,0.9199833273887634,0.46750110387802124,0.32646259665489197,-0.5182593464851379,0.9233582019805908,0.4841756224632263,0.31878674030303955,-0.4735701084136963,0.879626989364624,0.4644918441772461,0.3292117714881897,-0.4737277626991272,0.883496880531311,0.49980849027633667,0.4785137176513672,-0.007614499423652887,0.9994004368782043,0.44182562828063965,0.4790840744972229,0.007527275942265987,0.9993009567260742,0.4947327673435211,0.6395556926727295,-0.013497821986675262,0.9961125254631042,0.44489794969558716,0.6411737203598022,0.034512557089328766,0.995366096496582,0.48800745606422424,0.7747811079025269,0.26508867740631104,0.9932215809822083,0.45520123839378357,0.7737038731575012,0.27631139755249023,0.9930211305618286,0.48373451828956604,0.7893904447555542,0.28439459204673767,0.915951132774353,0.4588029384613037,0.789438784122467,0.2928813397884369,0.8925327658653259,0.49534231424331665,0.8234221935272217,0.1307562291622162,0.9891889691352844,0.44539517164230347,0.8234377503395081,0.1397741585969925,0.988386332988739
